Index,SMILES,Valid,MW,Rings,Oxygen,Nitrogen,Hydroxyl,Chiral,Glycosidic,Steroid_Skeleton,O/C_Ratio,Score,Classification,Description,Reasons,Error
546,O=C(N([H])c1c([H])c([H])c(c([H])c1[H])C(=O)O[H])[C...,True,1046.2,9.0,19.0,1.0,10.0,23.0,6.0,No,0.352,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1046.2 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 19 ≥ 12 (+20),
547,O=C(O[C@@]8([H])[C@]([H])(OC(=O)C(=C([H])C([H])([H...,True,1141.3,8.0,23.0,0.0,12.0,26.0,6.0,No,0.404,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1141.3 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 23 ≥ 12 (+20),
548,O=C(O[C@@]5([H])[C@]([H])(OC(=O)C(=C([H])C([H])([H...,True,670.9,5.0,8.0,0.0,4.0,12.0,0.0,No,0.200,100.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 670.9 > 600 (+20); Many rings: 5 ≥ 5 (+20); High oxygen: 8 ≥ 8 (+15),
549,O=C(O[C@@]8([H])[C@]([H])(OC(=O)C(=C([H])C([H])([H...,True,1141.4,8.0,22.0,0.0,10.0,25.0,6.0,No,0.379,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1141.4 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 22 ≥ 12 (+20),
550,O=C(O[C@@]8([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@...,True,1131.3,8.0,24.0,0.0,13.0,27.0,6.0,No,0.436,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1131.3 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 24 ≥ 12 (+20),
551,[H][C@@]1(O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(N(...,True,667.9,3.0,9.0,5.0,5.0,15.0,4.0,No,0.300,65.0,LIKELY_SAPONIN,Probably a saponin,Medium MW: 667.9 > 600 (+20); Few rings: 3 (only +5); High oxygen: 9 ≥ 8 (+15),
552,O=C(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])(...,True,470.7,0.0,4.0,4.0,0.0,2.0,0.0,No,0.160,-10.0,NOT_SAPONIN,Definitely not a saponin,Low MW: 470.7 > 400 (+10); High O/C ratio: 0.160 (+10); Contains nitrogen: 4 atoms (-30),
553,O=C(N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([...,True,737.2,0.0,4.0,6.0,0.0,2.0,0.0,No,0.095,-10.0,NOT_SAPONIN,Definitely not a saponin,Medium MW: 737.2 > 600 (+20); Contains nitrogen: 6 atoms (-30),
554,O=C(O[H])c1c([H])c(OC([H])([H])[H])c([H])c([H])c1[...,True,152.1,1.0,3.0,0.0,1.0,0.0,0.0,No,0.375,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 152.1 < 400 (no points); High O/C ratio: 0.375 (+10),
555,O=C(O[H])c1c([H])c(OC([H])([H])C([H])([H])[H])c([H...,True,166.2,1.0,3.0,0.0,1.0,0.0,0.0,No,0.333,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 166.2 < 400 (no points); High O/C ratio: 0.333 (+10),
556,[H]c1c([H])c(OC([H])([H])C([H])([H])[H])c([H])c(c1...,True,190.2,2.0,1.0,4.0,0.0,0.0,0.0,No,0.111,-30.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 190.2 < 400 (no points); Contains nitrogen: 4 atoms (-30),
557,[H]c2c([H])c(Oc1c([H])c([H])c([H])c([H])c1[H])c([H...,True,238.2,3.0,1.0,4.0,0.0,0.0,0.0,No,0.077,-25.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 238.2 < 400 (no points); Few rings: 3 (only +5); Contains nitrogen: 4 atoms (-30),
558,[H]c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(c...,True,206.2,2.0,2.0,4.0,0.0,0.0,0.0,No,0.222,-20.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 206.2 < 400 (no points); High O/C ratio: 0.222 (+10); Contains nitrogen: 4 atoms (-30),
559,[Cl]c1c([Cl])c([H])c([H])c(c1[H])c2nn([H])nn2,True,215.0,2.0,0.0,4.0,0.0,0.0,0.0,No,0.000,-30.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 215.0 < 400 (no points); Contains nitrogen: 4 atoms (-30),
560,[H]c1c(O[H])c(OC([H])([H])[H])c([H])c(c1[H])c2nn([...,True,192.2,2.0,2.0,4.0,1.0,0.0,0.0,No,0.250,-20.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 192.2 < 400 (no points); High O/C ratio: 0.250 (+10); Contains nitrogen: 4 atoms (-30),
561,[H]c1c3c(c(c([H])c1[H])c2nn([H])nn2)c([H])c([H])c(...,True,196.2,3.0,0.0,4.0,0.0,0.0,0.0,No,0.000,-25.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 196.2 < 400 (no points); Few rings: 3 (only +5); Contains nitrogen: 4 atoms (-30),
562,O=C(O[H])C([H])=C([H])c2c([H])c(Oc1c([H])c([H])c([...,True,240.3,2.0,3.0,0.0,1.0,0.0,0.0,No,0.200,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 240.3 < 400 (no points); High O/C ratio: 0.200 (+10),
563,[Cl]c1c([Cl])c([H])c([H])c(c1[H])C([H])=C([H])C(=O...,True,217.1,1.0,2.0,0.0,1.0,0.0,0.0,No,0.222,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 217.1 < 400 (no points); High O/C ratio: 0.222 (+10),
564,O=C(O[H])C([H])=C([H])c1c(OC([H])([H])[H])c(OC([H]...,True,208.2,1.0,4.0,0.0,1.0,0.0,0.0,No,0.364,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 208.2 < 400 (no points); High O/C ratio: 0.364 (+10),
565,O=C(N([H])C([H])([H])C([H])([H])c1c([H])c([H])c(O[...,True,279.4,1.0,3.0,1.0,2.0,0.0,0.0,No,0.188,0.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 279.4 < 400 (no points); High O/C ratio: 0.188 (+10); Contains nitrogen: 1 atoms (-10),
566,O=C(N([H])C([H])([H])C([H])([H])c1c([H])c([H])c(O[...,True,363.5,1.0,3.0,1.0,2.0,0.0,0.0,No,0.136,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 363.5 < 400 (no points); Contains nitrogen: 1 atoms (-10),
567,O=C(N([H])C([H])([H])C([H])([H])c1c([H])c([H])c(O[...,True,391.6,1.0,3.0,1.0,2.0,0.0,0.0,No,0.125,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 391.6 < 400 (no points); Contains nitrogen: 1 atoms (-10),
568,[H]c2n(c([H])c([H])c(OC([H])([H])C([H])([H])C([H])...,False,,,,,,,,,,,,,,Invalid SMILES
569,[H]c1n(c([H])c([H])c(c1[H])C([H])([H])OC([H])([H])...,False,,,,,,,,,,,,,,Invalid SMILES
570,[H]c2n(c([H])c([H])c(OC([H])([H])C([H])([H])C([H])...,False,,,,,,,,,,,,,,Invalid SMILES
571,[H]c2n(c([H])c([H])c(OC([H])([H])C([H])([H])C([H])...,False,,,,,,,,,,,,,,Invalid SMILES
572,[H]c1n(c([H])c([H])c(c1[H])C([H])([H])OC([H])([H])...,False,,,,,,,,,,,,,,Invalid SMILES
573,O=C(N1C(=O)C(C(=O)[C@]1([H])[C@@]([H])(C([H])([H])...,True,412.5,2.0,4.0,2.0,1.0,2.0,0.0,No,0.167,0.0,NOT_SAPONIN,Definitely not a saponin,Low MW: 412.5 > 400 (+10); High O/C ratio: 0.167 (+10); Contains nitrogen: 2 atoms (-20),
574,O=C(N1C(=O)C(C(=O)[C@]1([H])[C@@]([H])(C([H])([H])...,True,418.6,2.0,4.0,2.0,1.0,2.0,0.0,No,0.167,0.0,NOT_SAPONIN,Definitely not a saponin,Low MW: 418.6 > 400 (+10); High O/C ratio: 0.167 (+10); Contains nitrogen: 2 atoms (-20),
575,O=C(N1C(=O)C(C(=O)C1([H])[H])=C(O[H])C([H])([H])[H...,True,293.4,1.0,4.0,1.0,1.0,0.0,0.0,No,0.250,0.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 293.4 < 400 (no points); High O/C ratio: 0.250 (+10); Contains nitrogen: 1 atoms (-10),
576,O=C(N(C([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H]...,True,651.8,2.0,12.0,1.0,7.0,11.0,4.0,No,0.375,85.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 651.8 > 600 (+20); Very high oxygen: 12 ≥ 12 (+20); Many hydroxyls: 7 ≥ 5 (+15),
577,O=C(N(C([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H]...,True,693.9,2.0,13.0,1.0,6.0,11.0,4.0,No,0.382,85.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 693.9 > 600 (+20); Very high oxygen: 13 ≥ 12 (+20); Many hydroxyls: 6 ≥ 5 (+15),
578,O=C(N(C([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H]...,True,750.0,2.0,13.0,1.0,6.0,11.0,4.0,No,0.342,85.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 750.0 > 600 (+20); Very high oxygen: 13 ≥ 12 (+20); Many hydroxyls: 6 ≥ 5 (+15),
579,[Cl]c2nc1c(c([H])c([H])c([H])c1c([H])c2C([H])([H])...,True,207.7,2.0,1.0,1.0,1.0,0.0,0.0,No,0.091,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 207.7 < 400 (no points); Contains nitrogen: 1 atoms (-10),
580,[Cl]c2nc1c([H])c(c([H])c([H])c1c([H])c2C([H])([H])...,True,207.7,2.0,1.0,1.0,1.0,0.0,0.0,No,0.091,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 207.7 < 400 (no points); Contains nitrogen: 1 atoms (-10),
581,[Cl]c2nc1c(OC([H])([H])[H])c([H])c([H])c([H])c1c([...,True,223.7,2.0,2.0,1.0,1.0,0.0,0.0,No,0.182,0.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 223.7 < 400 (no points); High O/C ratio: 0.182 (+10); Contains nitrogen: 1 atoms (-10),
582,[Cl]c2nc1c([H])c([H])c(OC([H])([H])[H])c([H])c1c([...,True,223.7,2.0,2.0,1.0,1.0,0.0,0.0,No,0.182,0.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 223.7 < 400 (no points); High O/C ratio: 0.182 (+10); Contains nitrogen: 1 atoms (-10),
583,O=c4n3c(c2nc1c([H])c([H])c([H])c([H])c1c([H])c2C3(...,True,348.4,5.0,4.0,2.0,1.0,1.0,0.0,No,0.200,20.0,UNLIKELY_SAPONIN,Probably not a saponin,Very low MW: 348.4 < 400 (no points); Many rings: 5 ≥ 5 (+20); Has fused rings (+10),
584,O=C(C([H])([H])c1c(c(O[H])c2c(c1O[H])C(=O)C(OC([H]...,True,290.3,2.0,6.0,0.0,2.0,0.0,0.0,No,0.400,20.0,UNLIKELY_SAPONIN,Probably not a saponin,Very low MW: 290.3 < 400 (no points); Moderate oxygen: 6 ≥ 5 (+10); High O/C ratio: 0.400 (+10),
585,O=C3c1c(c(O[H])c2c(c1O[H])C([H])([H])[C@@](OC2([H]...,True,306.3,3.0,7.0,0.0,3.0,1.0,1.0,No,0.467,45.0,POSSIBLE_SAPONIN,Could be a saponin (needs verification),Very low MW: 306.3 < 400 (no points); Few rings: 3 (only +5); Moderate oxygen: 7 ≥ 5 (+10),
586,O=C3c1c(c(O[H])c2c(c1O[H])C([H])([H])[C@@](OC2([H]...,True,320.3,3.0,7.0,0.0,2.0,1.0,2.0,No,0.438,40.0,POSSIBLE_SAPONIN,Could be a saponin (needs verification),Very low MW: 320.3 < 400 (no points); Few rings: 3 (only +5); Moderate oxygen: 7 ≥ 5 (+10),
587,O=C(c1c([H])c(c(OC([H])([H])C([H])([H])N([H])[H])c...,True,727.0,3.0,4.0,8.0,0.0,0.0,0.0,No,0.111,-5.0,NOT_SAPONIN,Definitely not a saponin,Medium MW: 727.0 > 600 (+20); Few rings: 3 (only +5); Contains nitrogen: 8 atoms (-30),
588,O=C(OC([H])([H])[H])C([H])=C([H])[H],True,86.1,0.0,2.0,0.0,0.0,0.0,0.0,No,0.500,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 86.1 < 400 (no points); High O/C ratio: 0.500 (+10),
589,O=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])[H],True,100.1,0.0,2.0,0.0,0.0,0.0,0.0,No,0.400,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 100.1 < 400 (no points); High O/C ratio: 0.400 (+10),
590,O=C(OC([H])([H])C([H])([H])C([H])([H])[H])C([H])=C...,True,114.1,0.0,2.0,0.0,0.0,0.0,0.0,No,0.333,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 114.1 < 400 (no points); High O/C ratio: 0.333 (+10),
591,O=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C...,True,114.1,0.0,2.0,0.0,0.0,0.0,0.0,No,0.333,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 114.1 < 400 (no points); High O/C ratio: 0.333 (+10),
592,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[...,True,128.2,0.0,2.0,0.0,0.0,0.0,0.0,No,0.286,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 128.2 < 400 (no points); High O/C ratio: 0.286 (+10),
593,O=C(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[...,True,128.2,0.0,2.0,0.0,0.0,0.0,0.0,No,0.286,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 128.2 < 400 (no points); High O/C ratio: 0.286 (+10),
594,O=C(OC([H])([H])[H])C(=C([H])[H])C([H])([H])[H],True,100.1,0.0,2.0,0.0,0.0,0.0,0.0,No,0.400,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 100.1 < 400 (no points); High O/C ratio: 0.400 (+10),
595,O=C(OC([H])([H])C([H])([H])[H])C(=C([H])[H])C([H])...,True,114.1,0.0,2.0,0.0,0.0,0.0,0.0,No,0.333,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 114.1 < 400 (no points); High O/C ratio: 0.333 (+10),
596,O=C(OC([H])([H])C([H])([H])C([H])([H])[H])C(=C([H]...,True,128.2,0.0,2.0,0.0,0.0,0.0,0.0,No,0.286,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 128.2 < 400 (no points); High O/C ratio: 0.286 (+10),
597,O=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C(=C([H]...,True,128.2,0.0,2.0,0.0,0.0,0.0,0.0,No,0.286,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 128.2 < 400 (no points); High O/C ratio: 0.286 (+10),
598,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[...,True,142.2,0.0,2.0,0.0,0.0,0.0,0.0,No,0.250,10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 142.2 < 400 (no points); High O/C ratio: 0.250 (+10),
599,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,229.4,0.0,2.0,1.0,0.0,1.0,0.0,No,0.154,0.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 229.4 < 400 (no points); High O/C ratio: 0.154 (+10); Contains nitrogen: 1 atoms (-10),
600,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,257.4,0.0,2.0,1.0,0.0,1.0,0.0,No,0.133,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 257.4 < 400 (no points); Contains nitrogen: 1 atoms (-10),
601,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,285.5,0.0,2.0,1.0,0.0,1.0,0.0,No,0.118,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 285.5 < 400 (no points); Contains nitrogen: 1 atoms (-10),
602,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,313.5,0.0,2.0,1.0,0.0,1.0,0.0,No,0.105,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 313.5 < 400 (no points); Contains nitrogen: 1 atoms (-10),
603,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,341.6,0.0,2.0,1.0,0.0,1.0,0.0,No,0.095,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 341.6 < 400 (no points); Contains nitrogen: 1 atoms (-10),
604,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,271.4,0.0,2.0,1.0,0.0,0.0,0.0,No,0.125,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 271.4 < 400 (no points); Contains nitrogen: 1 atoms (-10),
605,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,327.6,0.0,2.0,1.0,0.0,0.0,0.0,No,0.100,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 327.6 < 400 (no points); Contains nitrogen: 1 atoms (-10),
606,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,271.4,0.0,2.0,1.0,0.0,0.0,0.0,No,0.125,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 271.4 < 400 (no points); Contains nitrogen: 1 atoms (-10),
607,O=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C...,True,327.6,0.0,2.0,1.0,0.0,0.0,0.0,No,0.100,-10.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 327.6 < 400 (no points); Contains nitrogen: 1 atoms (-10),
608,O=C(OC([H])([H])C([H])([H])[H])C([H])([H])c1nc([s]...,True,326.5,1.0,2.0,2.0,0.0,0.0,0.0,No,0.118,-20.0,NOT_SAPONIN,Definitely not a saponin,Very low MW: 326.5 < 400 (no points); Contains nitrogen: 2 atoms (-20),
609,O=C2N([H])c1c([H])c([H])c([H])c([H])c1C2(c3c([H])n...,True,423.5,6.0,3.0,3.0,0.0,0.0,0.0,No,0.115,10.0,NOT_SAPONIN,Definitely not a saponin,Low MW: 423.5 > 400 (+10); Many rings: 6 ≥ 5 (+20); Has fused rings (+10),
610,O=C(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H...,True,1191.4,10.0,25.0,0.0,14.0,32.0,10.0,No,0.431,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1191.4 > 800 (+30); Many rings: 10 ≥ 5 (+20); Very high oxygen: 25 ≥ 12 (+20),
611,O=C(N([H])C([H])([H])[H])[C@@]67C([H])([H])C([H])(...,True,840.0,7.0,15.0,1.0,8.0,20.0,4.0,No,0.349,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 840.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
612,O=C(N([H])C([H])([H])c1c([H])c(OC([H])([H])[H])c(O...,True,976.2,8.0,17.0,1.0,8.0,20.0,4.0,No,0.333,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 976.2 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 17 ≥ 12 (+20),
613,O=C(N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H...,True,972.2,7.0,17.0,1.0,8.0,21.0,4.0,No,0.354,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 972.2 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 17 ≥ 12 (+20),
614,O=C(N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H...,True,988.2,8.0,17.0,1.0,8.0,21.0,4.0,No,0.327,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 988.2 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 17 ≥ 12 (+20),
615,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1626.8,12.0,36.0,1.0,19.0,43.0,14.0,No,0.474,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1626.8 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 36 ≥ 12 (+20),
616,[H][C@]68/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,973.1,8.0,20.0,0.0,12.0,24.0,6.0,No,0.417,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 973.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 20 ≥ 12 (+20),
617,[H][C@]57/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C...,True,795.0,7.0,14.0,0.0,8.0,18.0,4.0,No,0.333,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 795.0 > 600 (+20); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
618,[H][C@]56/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C...,True,634.8,6.0,10.0,0.0,6.0,14.0,2.0,No,0.286,120.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 634.8 > 600 (+20); Many rings: 6 ≥ 5 (+20); High oxygen: 10 ≥ 8 (+15),
619,O=C(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]...,True,820.1,8.0,12.0,1.0,6.0,18.0,4.0,No,0.267,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 820.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 12 ≥ 12 (+20),
620,O=C(N([H])c1c([H])c([H])c(c([H])c1[H])C(=O)O[H])[C...,True,870.1,8.0,13.0,1.0,7.0,18.0,4.0,No,0.271,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 870.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 13 ≥ 12 (+20),
621,O=C(N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C...,True,862.1,8.0,13.0,1.0,6.0,19.0,4.0,No,0.277,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 862.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 13 ≥ 12 (+20),
622,O=C(N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])...,True,1024.2,9.0,19.0,1.0,10.0,24.0,6.0,No,0.365,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1024.2 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 19 ≥ 12 (+20),
623,[H][C@]68/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,969.1,8.0,19.0,0.0,9.0,22.0,6.0,No,0.388,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 969.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 19 ≥ 12 (+20),
